SETTLEMENTDATE,TOTALDEMAND_VIC,TOTALDEMAND_NSW,TOTALDEMAND_QLD,TOTALDEMAND_SA,TOTALDEMAND_TAS
30-05-2020 12:00,3439.58,6846.23,4721.85,734.28,940.03
30-05-2020 12:30,3389.08,6740.28,4685.86,823.69,922.1
30-05-2020 13:00,3340.51,6715.9,4680.07,993.98,908.15
30-05-2020 13:30,3370.72,6651.98,4681.12,1033.44,893.51
30-05-2020 14:00,3424.3,6659.08,4791.12,1148.33,890.97
30-05-2020 14:30,3643.39,6796.56,4928.15,1230.44,907.62
30-05-2020 15:00,3814.18,6884,5109.91,1255.49,911.02
30-05-2020 15:30,3960.91,7065.62,5346.55,1281.74,934.77
30-05-2020 16:00,4108.85,7384.78,5562.89,1363.2,957.85
30-05-2020 16:30,4376.41,7755.67,5909.54,1384.12,990.33
30-05-2020 17:00,4682.64,8255.63,6225.45,1370.11,1049.6
30-05-2020 17:30,5071.68,8799.64,6505.24,1421.47,1152.46
30-05-2020 18:00,5493,9253.47,6703.52,1556.9,1176.31
30-05-2020 18:30,5540.14,9276.19,6667.1,1606.71,1165.37
30-05-2020 19:00,5412.72,9127.24,6657.11,1573.84,1155.02
30-05-2020 19:30,5272.01,8921.01,6487.84,1544.4,1138.69
30-05-2020 20:00,5112.16,8739.8,6439.21,1510.89,1118.39
30-05-2020 20:30,4989.67,8571.72,6345.67,1504.63,1085.12
30-05-2020 21:00,4820.52,8431.72,6187.79,1506.75,1056.48
30-05-2020 21:30,4701.78,8229.39,6094.72,1475.97,1037.03
30-05-2020 22:00,4616.13,8073.06,5937.06,1432.25,1035.13
30-05-2020 22:30,4463.3,8038.76,5905.5,1417.03,1002.06
30-05-2020 23:00,4381.1,7869.12,5857.88,1334.23,990.14
30-05-2020 23:30,4498.13,7770.51,5683.69,1319.34,970.23
31-05-2020 00:00,4549.19,7574.83,5491.06,1502.42,957.06
31-05-2020 00:30,4346,7383.67,5346.83,1489.71,939.28
31-05-2020 01:00,4172.09,7083.49,5183.4,1434.36,924.1
31-05-2020 01:30,4086.94,6877.32,5130.39,1321.84,897.34
31-05-2020 02:00,3901.88,6658.18,5027.43,1265.99,898.6
31-05-2020 02:30,3715.5,6401.08,4983.56,1219.45,903.83
31-05-2020 03:00,3668.75,6156.96,4925.19,1192.52,905
31-05-2020 03:30,3600.59,6022.28,4897.11,1134.61,907.67
31-05-2020 04:00,3492.43,5951.33,4886.49,1149.08,908.9
31-05-2020 04:30,3504.01,5893.76,4914.42,1143.98,920.69
31-05-2020 05:00,3508.01,5864.55,4915.95,1133.89,935.4
31-05-2020 05:30,3570.76,5974.3,4966.51,1110.48,962.18
31-05-2020 06:00,3644.01,6089.38,5014.92,1102.32,973.57
31-05-2020 06:30,3752.8,6314.58,5116.56,1108.46,1000.01
31-05-2020 07:00,3869.6,6477.68,5172.58,1129.88,1037.83
31-05-2020 07:30,3942.3,6729.93,5306.79,1147.11,1056.99
31-05-2020 08:00,4089.27,7079.7,5309.87,1156.08,1054.1
31-05-2020 08:30,4238.89,7360.95,5317.38,1220.63,1062.67
31-05-2020 09:00,4307.64,7557.93,5305.64,1252.18,1094.89
31-05-2020 09:30,4340.14,7678.66,5293.54,1210.49,1106.6
31-05-2020 10:00,4225,7580.82,5175.65,1170.42,1097.83
31-05-2020 10:30,4032.33,7454.03,5065.25,1117.99,1056.11
31-05-2020 11:00,3860.6,7451.17,5033.14,1077.62,1070.89
31-05-2020 11:30,3722.43,7354.25,5129.04,1103.18,1060.42
31-05-2020 12:00,3665.19,7180.01,5196.51,1141.23,1059.33
31-05-2020 12:30,3653.64,6955.69,5170.76,1088.71,1076.28
31-05-2020 13:00,3673.72,6685.19,5093.86,1118.21,1071.71
31-05-2020 13:30,3764.28,6518.75,5057.97,1116.85,1048.97
31-05-2020 14:00,3839.75,6539.6,5041.16,1160.26,1027.27
31-05-2020 14:30,4011.66,6598.15,5055.03,1211.2,1032.96
31-05-2020 15:00,4138.56,6788.74,5153.59,1267.62,1025.03
31-05-2020 15:30,4373.94,7027.25,5336.28,1289.91,1055.68
31-05-2020 16:00,4535.78,7350.27,5626.81,1215.09,1081.78
31-05-2020 16:30,4744.27,7726.87,5930.28,1287.19,1106.61
31-05-2020 17:00,5046.71,8211.7,6289.26,1403.02,1197.14
31-05-2020 17:30,5450.08,8800.47,6672.34,1525.59,1289.41
31-05-2020 18:00,5764.97,9233.5,6907.25,1693.59,1326.52
31-05-2020 18:30,5717.04,9239.52,6859.43,1774.78,1289.6
31-05-2020 19:00,5526.91,9145.43,6846.04,1741.64,1274.7
31-05-2020 19:30,5371.15,8977,6706.83,1665.59,1247.34
31-05-2020 20:00,5267.01,8748.48,6633.78,1613.36,1223.2
31-05-2020 20:30,5136.11,8522.25,6545.12,1572.85,1168.1
31-05-2020 21:00,4962.91,8356.44,6362.2,1533.26,1160.08
31-05-2020 21:30,4793.25,8111.06,6191.13,1471.42,1164.97
31-05-2020 22:00,4625.84,7845.57,5993.64,1426.56,1157.33
31-05-2020 22:30,4439.08,7759.72,5938.59,1414.16,1090.46
31-05-2020 23:00,4291.7,7559.47,5820.26,1397.17,1041.87
31-05-2020 23:30,4434.47,7412.36,5613.23,1357.05,1011.65
01-06-2020 00:00,4477.16,7254.69,5413.94,1555.83,987.16
01-06-2020 00:30,4280.25,7070.4,5240.84,1450.49,965.18
01-06-2020 01:00,4125.91,6933.37,5154.97,1359.81,961.51
01-06-2020 01:30,4053.37,6744.44,5094.2,1301.41,957.85
01-06-2020 02:00,3870.33,6574.63,5002.73,1196.85,956.69
01-06-2020 02:30,3726.38,6318.58,4984.6,1150.11,952.89
01-06-2020 03:00,3568.13,6153.36,4940.02,1105.57,940.33
01-06-2020 03:30,3461.63,6096.3,4916.5,1068.85,967.18
01-06-2020 04:00,3437.3,6050.61,4948.96,1044.14,971.63
01-06-2020 04:30,3492.77,6101.98,5012.15,1035.01,982.92
01-06-2020 05:00,3560.76,6247.28,5114.83,1027.58,998.55
01-06-2020 05:30,3733.58,6532.85,5297.66,1036.62,1000.63
01-06-2020 06:00,3959.9,6807.09,5526.64,1055.2,1051.55
01-06-2020 06:30,4374.98,7422.22,5878.34,1085.09,1109.35
01-06-2020 07:00,4813.54,7957.39,6171.75,1195.01,1204.75
01-06-2020 07:30,5174.79,8437.91,6396.91,1328.08,1328.4
01-06-2020 08:00,5651.36,8797.49,6429.65,1470.86,1402.8
01-06-2020 08:30,5970.04,8818.94,6270.97,1596.13,1419.62
01-06-2020 09:00,6129.76,8525.68,6001.05,1596.89,1418.08
01-06-2020 09:30,6256.61,8320.24,5864.55,1575.21,1389.08
01-06-2020 10:00,6191.99,8058.73,5775.99,1462.18,1368.88
01-06-2020 10:30,6115.64,7875.53,5638.98,1339.66,1322.68
01-06-2020 11:00,6050.77,7676.33,5498.42,1266.06,1286.84
01-06-2020 11:30,6003.83,7587.15,5397.4,1224.02,1253.13
01-06-2020 12:00,6015.57,7503.41,5329.66,1189.81,1229.48
01-06-2020 12:30,6014.14,7403.22,5361.01,1100.5,1223.49
01-06-2020 13:00,6099.4,7424.16,5416.99,1068.62,1183.65
01-06-2020 13:30,6335.52,7529.25,5489.8,1074.32,1077.1
01-06-2020 14:00,6214.36,7515.79,5587.69,1093.32,1093.56
01-06-2020 14:30,6318.24,7674.28,5697.81,1116.21,1092.64
01-06-2020 15:00,6384.12,7804.14,5776.41,1165.17,1095.05
01-06-2020 15:30,6450.56,8022.23,5952.26,1241.15,1111.21
01-06-2020 16:00,6525.39,8396.84,6239.86,1318.52,1133.99
01-06-2020 16:30,6626.15,8739.06,6429.14,1461.74,1172.09
01-06-2020 17:00,6840.47,9138.75,6746.92,1564.62,1250.76
01-06-2020 17:30,7069.17,9726.15,7077.17,1791.9,1311.27
01-06-2020 18:00,7344.72,10238.38,7312.47,1932.8,1336.13
01-06-2020 18:30,7199.66,10143.34,7231.48,2097.71,1317.59
01-06-2020 19:00,6987.12,9989.63,7122.23,2094.72,1320.8
01-06-2020 19:30,6733.31,9737.8,6925.3,2037.32,1290.28
01-06-2020 20:00,6583.92,9465.4,6800.58,1988.14,1268.25
01-06-2020 20:30,6314.76,9267.57,6699.47,1936.96,1238.1
01-06-2020 21:00,6117.18,9106.02,6473.88,1871.62,1205.25
01-06-2020 21:30,5925.87,8857.19,6276.18,1791.6,1186.32
01-06-2020 22:00,5664.57,8520.28,6112.54,1750.62,1131.65
01-06-2020 22:30,5396.34,8436.03,6020.21,1622.49,1098.16
01-06-2020 23:00,5155.98,8256.59,5882.11,1557.87,1053.31
01-06-2020 23:30,5282.11,8077.5,5695.65,1482.36,1015.34
02-06-2020 00:00,5241.98,8013.01,5498.9,1651.32,997.01
02-06-2020 00:30,5020.73,7830.22,5356.77,1601.5,993.7
02-06-2020 01:00,4846.66,7707.86,5279.12,1550.4,948.35
02-06-2020 01:30,4694.68,7467.16,5161.78,1465.85,944.94
02-06-2020 02:00,4470.65,7298.13,5095.41,1407.84,934.97
02-06-2020 02:30,4352.21,6946.49,5032.18,1356.53,930.33
02-06-2020 03:00,4188.18,6765.36,5015.47,1300.61,928.87
02-06-2020 03:30,4077.13,6562.03,5017.8,1239.4,943.62
02-06-2020 04:00,3955.24,6544.29,5070.99,1176.49,936.87
02-06-2020 04:30,4015.84,6588.6,5141.21,1180.97,947.38
02-06-2020 05:00,4083.35,6634.48,5193.63,1139.98,981.04
02-06-2020 05:30,4253.46,7047.85,5412.11,1160.25,1011.13
02-06-2020 06:00,4469.21,7380.82,5619.83,1187.84,1051.56
02-06-2020 06:30,4882.07,8121.89,5963.53,1241.09,1103.83
02-06-2020 07:00,5354.56,8876.77,6336.75,1342.95,1174.9
02-06-2020 07:30,5700.76,9450.51,6549.61,1453.33,1266.81
02-06-2020 08:00,6103.18,10011.96,6396.67,1582.39,1343.46
02-06-2020 08:30,6420.53,10168.95,6119.76,1662.88,1367.53
02-06-2020 09:00,6435.79,9993.98,5870.6,1668.78,1360.74
02-06-2020 09:30,6433.94,9950.55,5571.57,1614.19,1349.61
02-06-2020 10:00,6282.99,9719.07,5320.77,1568.47,1334.89
02-06-2020 10:30,6153.33,9542.7,5162.23,1484.04,1306.25
02-06-2020 11:00,6035.77,9341.78,5009.35,1443.85,1265.68
02-06-2020 11:30,5873.98,9095.13,4863,1325.66,1237.58
02-06-2020 12:00,5867.35,8916.59,4826.16,1270.21,1198.26
02-06-2020 12:30,5881.55,8783.54,4826.79,1202.68,1189.68
02-06-2020 13:00,5826.57,8689.86,4866,1090.95,1173.43
02-06-2020 13:30,5843.68,8662.19,4923.28,1080.81,1169.83
02-06-2020 14:00,5870.61,8737.26,5024.23,1106.68,1148.4
02-06-2020 14:30,5875.86,8739.93,5209.99,1131.01,1151.24
02-06-2020 15:00,5829.17,8872.1,5379.61,1239.52,1145.41
02-06-2020 15:30,5852.7,8974.87,5626.55,1308.35,1167.09
02-06-2020 16:00,5921.42,9268.76,6022.39,1388.1,1195.86
02-06-2020 16:30,6114.55,9584.91,6356.99,1472.94,1192.9
02-06-2020 17:00,6366.81,10229.24,6806.58,1562.4,1271.65
02-06-2020 17:30,6656.87,10963.64,7255.98,1695.78,1338.7
02-06-2020 18:00,6869.97,11588.33,7586,1819.82,1374.41
02-06-2020 18:30,6823.82,11559.78,7644.81,1948.14,1375.33
02-06-2020 19:00,6584.39,11383.66,7595.32,1968.23,1358.09
02-06-2020 19:30,6412.05,11031.05,7399.99,1926.68,1324.46
02-06-2020 20:00,6225.45,10761.54,7298.68,1861.21,1305.73
02-06-2020 20:30,5944.11,10499.16,7152.74,1821.1,1294.57
02-06-2020 21:00,5734.01,10189.12,6973.47,1764.57,1263.07
02-06-2020 21:30,5507.68,9847.57,6714.89,1715.49,1191.73
02-06-2020 22:00,5271.98,9410.5,6541.13,1640.04,1159.67
02-06-2020 22:30,5024.67,9218.89,6358.33,1546.63,1117.94
02-06-2020 23:00,4843.06,8786.23,6162.32,1477.71,1073.1
02-06-2020 23:30,4926.17,8493.76,5963.47,1401.7,1034.51
03-06-2020 00:00,4944.86,8394.4,5708.59,1579.3,1002.52
03-06-2020 00:30,4742.47,8172.89,5561.1,1525.38,981.98
03-06-2020 01:00,4611.85,8006.09,5397.24,1503.92,949.97
03-06-2020 01:30,4457.42,7760.23,5303.78,1385.41,937.79
03-06-2020 02:00,4287.27,7570.42,5260.12,1345.49,942.5
03-06-2020 02:30,4130.09,7231.71,5220.45,1251.71,940.23
03-06-2020 03:00,3919.01,6913.58,5206.05,1233.36,937.01
03-06-2020 03:30,3930.05,6849.88,5238.37,1192.96,935.22
03-06-2020 04:00,3896.58,6645.15,5258.73,1175.05,940.16
03-06-2020 04:30,3896.3,6655.68,5330.94,1165.37,954.03
03-06-2020 05:00,3953.69,6749.72,5432.64,1142.37,972.89
03-06-2020 05:30,4150.69,7104.43,5672.97,1150.88,1065.42
03-06-2020 06:00,4401.12,7481.27,5919.19,1198.99,1076.39
03-06-2020 06:30,4812.19,8194.38,6392.18,1271.87,1112.48
03-06-2020 07:00,5237.77,8940.38,6782.61,1364.65,1176.19
03-06-2020 07:30,5597.29,9586.37,7109.87,1446.67,1260.09
03-06-2020 08:00,5962.25,9980.18,6937.75,1554.51,1320.84
03-06-2020 08:30,6227.6,9916.41,6574.84,1646.19,1342.79
03-06-2020 09:00,6221.59,9472.5,6190.6,1631.78,1307.94
03-06-2020 09:30,6228.68,9169.62,5856.85,1581.19,1281.9
03-06-2020 10:00,6043.28,8835.31,5534.13,1579.97,1279.3
03-06-2020 10:30,5880.7,8482.83,5310.55,1482.02,1245
03-06-2020 11:00,5678.5,8196.02,5087.57,1423.1,1197.04
03-06-2020 11:30,5612.58,7922.19,4976.43,1359.25,1175.04
03-06-2020 12:00,5460.77,7802.3,4872.78,1334.87,1157.36
03-06-2020 12:30,5397.4,7716.62,4839.67,1285.88,1137.15
03-06-2020 13:00,5327.89,7616.6,4884.39,1255.71,1142.34
03-06-2020 13:30,5322.22,7569.77,4964.68,1196.58,1057.69
03-06-2020 14:00,5281.4,7624.43,5078.2,1180.41,1128.35
03-06-2020 14:30,5375.25,7727.8,5249.66,1176.28,1160.98
03-06-2020 15:00,5524.81,7861.07,5440.54,1188.89,1172.3
03-06-2020 15:30,5644.47,8075.96,5704.49,1209.08,1198.91
03-06-2020 16:00,5821.6,8465.83,6032.75,1273.94,1232
03-06-2020 16:30,6129.04,8962.74,6387.42,1364.45,1261.63
03-06-2020 17:00,6434.4,9635.63,6769.02,1518.13,1345.98
03-06-2020 17:30,6828.37,10349.17,7195.76,1690.96,1456.88
03-06-2020 18:00,7063.52,10996.92,7479.8,1857.14,1504.73
03-06-2020 18:30,7009.97,11001.07,7492.68,2000.43,1496.69
03-06-2020 19:00,6919.13,10860.9,7522.27,2037.17,1458.79
03-06-2020 19:30,6694.99,10616.81,7355.08,2029.81,1427.98
03-06-2020 20:00,6538.79,10329.16,7269.44,1986.77,1396.52
03-06-2020 20:30,6310.83,10124.58,7196.9,1958.27,1361.51
03-06-2020 21:00,6125.54,9859.51,6967.35,1923.03,1333.85
03-06-2020 21:30,5931.35,9491.82,6721.55,1894.29,1304.86
03-06-2020 22:00,5670.81,9208.21,6488.55,1806.91,1260.54
03-06-2020 22:30,5401.04,9069.07,6309.62,1719.68,1200.08
03-06-2020 23:00,5214.93,8783.39,6144.67,1631.92,1174.66
03-06-2020 23:30,5351.3,8590.27,5964.78,1570.67,1140.1
04-06-2020 00:00,5286.12,8522.24,5708.87,1727.85,1113.08
04-06-2020 00:30,5099.88,8314.64,5556.55,1668.42,1096.94
04-06-2020 01:00,4956.39,8105.37,5420,1610.4,1091.29
04-06-2020 01:30,4777.38,7921.11,5326.29,1499.85,1078.37
04-06-2020 02:00,4603.58,7644.88,5274.73,1416.93,1068.43
04-06-2020 02:30,4446.11,7328.69,5217.26,1349.1,1074.83
04-06-2020 03:00,4308.4,7033.81,5190.02,1318.1,1077.58
04-06-2020 03:30,4264.77,6871.75,5220.71,1271.9,1073.65
04-06-2020 04:00,4236,6805.58,5227.05,1251.09,1087.29
04-06-2020 04:30,4217.32,6764.28,5324.97,1236.9,1082.98
04-06-2020 05:00,4247.87,6888.87,5396,1250.57,1106.56
04-06-2020 05:30,4417.77,7229.41,5643.34,1307.09,1130.98
04-06-2020 06:00,4673.12,7659.04,5928.59,1347.8,1163.72
04-06-2020 06:30,5101.71,8373.83,6376.24,1415.56,1227.36
04-06-2020 07:00,5532.6,9107.13,6768.32,1543.29,1308.17
04-06-2020 07:30,5879.13,9665.21,7055.88,1694.49,1401.85
04-06-2020 08:00,6296.67,10080.57,6945.91,1838.77,1470.75
04-06-2020 08:30,6495.63,10046.73,6600.85,1928.86,1506.15
04-06-2020 09:00,6481.45,9653.13,6238.23,1879.31,1459.74
04-06-2020 09:30,6356.97,9368.59,5871.15,1732.74,1413.71
04-06-2020 10:00,6053.58,9064.54,5599.08,1621.27,1373.28
04-06-2020 10:30,5781.51,8697.05,5378.51,1469.95,1323.49
04-06-2020 11:00,5548.25,8428.1,5286.44,1323.02,1265.47
04-06-2020 11:30,5289.16,8240.18,5253.64,1195.67,1228.89
04-06-2020 12:00,5129.92,8159.43,5276.92,1120.59,1209.32
04-06-2020 12:30,5080.07,8042.49,5357.39,1068.98,1189.72
04-06-2020 13:00,5009.79,8041.64,5386.82,1041.45,1160.46
04-06-2020 13:30,5030.08,7962.92,5442.69,1030.02,1119.81
04-06-2020 14:00,5032.59,8020.18,5545.32,1052.5,1148.64
04-06-2020 14:30,5054.95,8083.53,5654.93,1090.72,1154.65
04-06-2020 15:00,5119.24,8176.89,5818.46,1120.62,1162.25
04-06-2020 15:30,5245.87,8344.18,5948.01,1181.28,1181.88
04-06-2020 16:00,5437.99,8711.85,6202.49,1292.53,1208.87
04-06-2020 16:30,5724.44,9164.61,6475.79,1411.63,1269.25
04-06-2020 17:00,6140.21,9809.14,6833.67,1590.46,1327.67
04-06-2020 17:30,6674.2,10556.24,7195.03,1797.62,1424.3
04-06-2020 18:00,7067.99,11135.86,7505.97,1981.66,1480.99
04-06-2020 18:30,7114.14,11241.11,7497.4,2183.62,1466.29
04-06-2020 19:00,7024.16,11093.3,7496.26,2224.71,1460.9
04-06-2020 19:30,6944.3,10926.33,7360.73,2217.83,1442.11
04-06-2020 20:00,6817.75,10743.25,7245.64,2173.38,1412.47
04-06-2020 20:30,6674.34,10578.59,7157.16,2126.49,1396.48
04-06-2020 21:00,6488.15,10306.51,6938.44,2064.2,1358.21
04-06-2020 21:30,6295.51,9932.37,6714.06,2000.4,1334.65
04-06-2020 22:00,6071.83,9634.62,6493.63,1902.12,1293.25
04-06-2020 22:30,5797.58,9455.44,6319.73,1816.28,1254.03
04-06-2020 23:00,5605.18,9129.81,6156.18,1733.4,1176.21
04-06-2020 23:30,5712.4,8893.14,5939.35,1653.77,1152.96
05-06-2020 00:00,5605.54,8705.93,5691.22,1811.37,1120.92
05-06-2020 00:30,5440.75,8554.57,5587.65,1747.92,1108.21
05-06-2020 01:00,5257.62,8327.88,5425.63,1694.21,1092.96
05-06-2020 01:30,5103.59,8119.19,5319.97,1590.67,1059.86
05-06-2020 02:00,4913.1,7910.96,5248.71,1494.03,1071.28
05-06-2020 02:30,4749.56,7552.5,5196.72,1432.03,1075.32
05-06-2020 03:00,4655.25,7277.44,5173.6,1401.59,1051.24
05-06-2020 03:30,4559.31,7120.65,5192.01,1357.69,1029.81
05-06-2020 04:00,4528.98,7007.95,5202.48,1340.09,1040.76
05-06-2020 04:30,4527.31,7054.3,5253.06,1302.44,1058.08
05-06-2020 05:00,4574.85,7141.95,5374.07,1317.3,1046.14
05-06-2020 05:30,4749.09,7522.76,5596.13,1336.02,1061.07
05-06-2020 06:00,4962.78,7900.19,5830.21,1380.68,1120.92
05-06-2020 06:30,5432.5,8613.67,6222.56,1461.46,1167.84
05-06-2020 07:00,5902.35,9289.34,6571.09,1587.04,1235.52
05-06-2020 07:30,6222.9,9954.81,6853.16,1721.05,1321.25
05-06-2020 08:00,6637.32,10380.27,6802.51,1879.39,1374.75
05-06-2020 08:30,6867.54,10348.7,6504.8,2001.09,1414.05
05-06-2020 09:00,6907.39,9933.2,6163.32,1971.18,1410.72
05-06-2020 09:30,6724.63,9636.07,5927.39,1849.49,1355.46
05-06-2020 10:00,6461.15,9231.6,5677.57,1720.25,1287.28
05-06-2020 10:30,6131.34,8879.85,5495.72,1539.12,1262.7
05-06-2020 11:00,5796.61,8560.43,5386.11,1358.59,1251.99
05-06-2020 11:30,5580.8,8224.42,5325.82,1244.12,1228.98
05-06-2020 12:00,5405.07,7998.55,5313.3,1159.79,1205.01
05-06-2020 12:30,5212.12,7854.28,5338.8,1094.68,1199.21
05-06-2020 13:00,5085.82,7650.61,5406.46,1057.11,1208.84
05-06-2020 13:30,5058.46,7567.79,5448.94,1027.61,1221
05-06-2020 14:00,5088.09,7558.85,5490.04,1042.35,1224.49
05-06-2020 14:30,5106.36,7543.1,5593.09,1059.94,1217.48
05-06-2020 15:00,5176.89,7683.35,5677.4,1090.51,1214.83
05-06-2020 15:30,5327.32,7799.83,5840.77,1156.97,1199.65
05-06-2020 16:00,5566.48,8244.81,6066.89,1249.39,1229.37
05-06-2020 16:30,5847.58,8739.58,6337.41,1397.27,1279.09
05-06-2020 17:00,6305.59,9394.76,6661.43,1574.27,1324.27
05-06-2020 17:30,6705.56,10131.33,6880.33,1778.47,1364.29
05-06-2020 18:00,6988.62,10653.11,7085.03,1963.47,1393.89
05-06-2020 18:30,7050.24,10731.79,7055.07,2134.28,1386.02
05-06-2020 19:00,6964.54,10605.7,7026.59,2173.81,1367.86
05-06-2020 19:30,6839.88,10483.18,6910.69,2167.72,1353.58
05-06-2020 20:00,6680.75,10288.28,6854.25,2124.54,1340.4
05-06-2020 20:30,6533.6,10160.97,6781.52,2089.25,1326.15
05-06-2020 21:00,6343.65,9970.32,6588.66,2049.47,1302.14
05-06-2020 21:30,6159.95,9728.85,6471.56,1985.83,1262.08
05-06-2020 22:00,5977.75,9486.11,6257.12,1926.73,1225.1
05-06-2020 22:30,5746.81,9407.43,6204.95,1836.5,1188.26
05-06-2020 23:00,5590.1,9120.51,6041.89,1760.25,1149.56
05-06-2020 23:30,5683.44,8948,5915.84,1694.68,1104.2
06-06-2020 00:00,5604.36,8806.14,5698.43,1858.98,1082.71
06-06-2020 00:30,5384.45,8563.02,5549.96,1785.09,1098.73
06-06-2020 01:00,5228.64,8389.97,5386.55,1712.75,1092.69
06-06-2020 01:30,5056.73,8134.9,5265.02,1596.96,1084.42
06-06-2020 02:00,4848.35,7888.95,5187.69,1507.84,1083.58
06-06-2020 02:30,4684.9,7543.41,5135.32,1452.7,1072.93
06-06-2020 03:00,4499.83,7221.25,5128.71,1390.25,1055.89
06-06-2020 03:30,4412.49,7030.35,5086.17,1346.33,1056.57
06-06-2020 04:00,4364.46,6922.73,5101.78,1302.17,1072.94
06-06-2020 04:30,4343.42,6862.83,5121.79,1283.33,1071.75
06-06-2020 05:00,4314.07,6861.84,5183.16,1275.89,1069.78
06-06-2020 05:30,4397.05,6999.71,5272.04,1261.64,1087.57
06-06-2020 06:00,4450.94,7143.93,5362.61,1294.99,1111.13
06-06-2020 06:30,4616.14,7473.51,5533.54,1332.38,1128.35
06-06-2020 07:00,4774.09,7908.92,5687.98,1368.46,1165.51
06-06-2020 07:30,4860.9,8366.68,5898.16,1427.74,1217.44
06-06-2020 08:00,5118.57,8794.49,5877.07,1493.69,1274.48
06-06-2020 08:30,5364.82,9076.62,5781.56,1564.18,1330.23
06-06-2020 09:00,5523.06,9018.71,5653.19,1648.17,1370.04
06-06-2020 09:30,5597.49,8862.39,5445.25,1693.79,1392.94
06-06-2020 10:00,5524.56,8470.47,5225.88,1658.53,1379.95
06-06-2020 10:30,5414.54,8124.08,5026.08,1564.89,1379.25
06-06-2020 11:00,5346.48,7740.59,4886.69,1418.87,1331.09
06-06-2020 11:30,5206.12,7407.08,4746.52,1255.82,1288.88
06-06-2020 12:00,5115.69,7106.5,4669.12,1144.95,1268.85
06-06-2020 12:30,5107.18,7007.65,4666.44,1112.8,1236.62
06-06-2020 13:00,5103.49,6907.84,4674.27,1122.07,1206.79
06-06-2020 13:30,5136.34,6912.9,4675.33,1113.15,1183.16
06-06-2020 14:00,5179.52,6958.68,4778.6,1153.25,1163.13
06-06-2020 14:30,5213.42,7048.68,4942.77,1177.48,1162.35
06-06-2020 15:00,5229.1,7140.79,5149.36,1215.19,1160.15
06-06-2020 15:30,5357.72,7471.99,5384.18,1265.08,1184.09
06-06-2020 16:00,5506.09,7812.36,5657.02,1347.79,1233.49
06-06-2020 16:30,5723.03,8325.89,5947.08,1442.71,1283.64
06-06-2020 17:00,5982.69,8985.77,6247.33,1557.54,1359.38
06-06-2020 17:30,6233.71,9629.88,6569.41,1733.45,1439.04
06-06-2020 18:00,6433.5,10079.65,6801.18,1899.43,1473.93
06-06-2020 18:30,6413.91,10146.86,6771.59,2014.34,1459.73
06-06-2020 19:00,6307.43,10023.15,6715.49,2011.75,1447.61
06-06-2020 19:30,6117.56,9862.21,6626.09,2003.54,1437.45
06-06-2020 20:00,5931.55,9701.59,6603.58,1961.9,1405.81
06-06-2020 20:30,5799.83,9590.23,6539.91,1927.12,1388.34
06-06-2020 21:00,5636.58,9439.7,6326.33,1878.44,1372.98
06-06-2020 21:30,5545.36,9223.88,6207.93,1835.98,1353.03
06-06-2020 22:00,5414.44,9031.15,6102.62,1780.82,1317.22
06-06-2020 22:30,5173.93,8987.48,6057.35,1749.78,1289.38
06-06-2020 23:00,5054.53,8759.15,5945.94,1708.48,1250.12
06-06-2020 23:30,5202.78,8517.89,5746.63,1655.29,1242.17
07-06-2020 00:00,5199.95,8288.55,5546.8,1824.28,1211.52
07-06-2020 00:30,5015.27,8022.12,5414.44,1776.1,1181.65
07-06-2020 01:00,4826.8,7814.45,5341.13,1677.26,1164.74
07-06-2020 01:30,4669.96,7590.79,5249.59,1549.75,1156.17
07-06-2020 02:00,4486.49,7327.98,5150.18,1437.08,1150.64
07-06-2020 02:30,4345.61,7028.93,5092.86,1367.52,1117.45
07-06-2020 03:00,4207.34,6814.4,5021.58,1322.44,1115.67
07-06-2020 03:30,4106.78,6673.47,5042.08,1281.42,1115.6
07-06-2020 04:00,4071.51,6590.04,5043.77,1247.29,1098.92
07-06-2020 04:30,4017.03,6533.74,5075.67,1213.8,1126.97
07-06-2020 05:00,3994.89,6564.33,5061.59,1202.06,1131.66
07-06-2020 05:30,4045.17,6710.34,5152.24,1213.16,1142.37
07-06-2020 06:00,4106.47,6817.23,5202.84,1226.78,1157.45
07-06-2020 06:30,4212.89,7078.17,5316.99,1253.84,1172.87
07-06-2020 07:00,4343.43,7423.22,5459.42,1273.11,1191.84
07-06-2020 07:30,4413.43,7807.66,5658.3,1313.05,1231.35
07-06-2020 08:00,4594.12,8251.13,5677.58,1349.2,1288.44
07-06-2020 08:30,4819.15,8603.05,5714,1407.83,1332.15
07-06-2020 09:00,4953.49,8791.99,5641.19,1453.06,1376.44
07-06-2020 09:30,5053.26,8892.33,5496.73,1463.12,1361.92
07-06-2020 10:00,5024.18,8833.05,5345.77,1445.37,1317.79
07-06-2020 10:30,4924.61,8632.06,5245.75,1417.65,1289.47
07-06-2020 11:00,4827.07,8312,5187.79,1391.35,1272.52
07-06-2020 11:30,4769.31,7956.35,5158.79,1354.6,1253.57
07-06-2020 12:00,4760.77,7687.69,5120.84,1335.1,1227.89
07-06-2020 12:30,4735.85,7475.23,5178.13,1295.5,1211.07
07-06-2020 13:00,4724.28,7481.44,5175.39,1275.06,1188.19
07-06-2020 13:30,4727.17,7530.77,5144.19,1199.65,1171.5
07-06-2020 14:00,4655.43,7615.05,5224.78,1211.77,1145.07
